GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.new TLongByteProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectLongHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TShortLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TByteCharHashMap.TKeyView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap.TDoubleIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap.ValueView.new TIntObjectHashMap.ValueView.TIntObjectValueHashIterator() {...},7,8,0,0,1,1,1,1,1,1
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap.TByteDoubleKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortDoubleHashMap.TShortDoubleKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.new TIntByteProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.TKeyView.new TIntProcedure() {...},0,31,0,2,0,7,0,3,0,2
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharFloatHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TShortShortHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TObjectCharHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TLongCharHashMap.new TLongCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongDoubleHashMap.TLongDoubleKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.new TDoubleByteProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap.TFloatByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap.KeyView,32,0,2,0,4,0,5,0,4,0
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap.new TShortFloatProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TShortLongHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TCharDoubleValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap,766,71,95,5,178,20,79,7,31,5
trove-3.0.3,gnu.trove.map.hash,TLongDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.new TObjectByteProcedure() {...},14,0,0,0,3,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.TLongObjectHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.EntryView,92,0,14,0,16,0,13,0,6,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.new TObjectByteProcedure() {...},35,0,2,0,6,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.new TCharByteProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TShortShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.TIntLongHashIterator,11,62,1,1,1,17,1,6,0,6
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.new TByteIntProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap.TByteDoubleValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap,876,66,101,5,205,19,86,7,35,5
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TCharShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TValueView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TCharDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.new TLongLongProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleObjectHashMap.KeyView.TDoubleHashIterator,19,0,0,0,6,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,THashMap.Entry,9,101,5,7,1,19,5,8,0,7
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectShortHashMap.TShortValueCollection,357,0,58,0,94,0,54,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TValueView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.TValueView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TFloatIntValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.new TShortLongProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.TFloatFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TDoubleLongHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TObjectCharHashMap.TCharValueCollection.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.new TFloatIntProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TLongShortValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TCharByteValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TObjectShortHashMap.TObjectShortHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.TIntByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TValueView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.TIntLongKeyHashIterator,11,42,1,1,1,12,1,3,0,3
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TCharShortHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap.new TByteObjectProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap.new TByteObjectProcedure() {...},14,0,0,0,3,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap.ValueView.TCharObjectValueHashIterator,39,0,2,0,11,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TDoubleByteHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TDoubleIntHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatDoubleHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.TCharCharHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TDoubleObjectHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.KeyView,416,0,70,0,105,0,62,0,27,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.EntryView.EntryIterator,27,0,0,0,4,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TDoubleCharHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap.TDoubleValueCollection.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatCharHashMap.new TFloatCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectLongHashMap.KeyView,32,0,2,0,4,0,5,0,4,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TFloatIntHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TDoubleLongHashMap.TDoubleLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap.TIntObjectHashIterator,0,39,0,0,0,11,0,5,0,5
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.new TLongShortProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TFloatIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.new TCharCharProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteFloatHashMap.TKeyView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TKeyView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TByteLongHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.new TShortIntProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteObjectHashMap.ValueView,63,0,10,0,12,0,9,0,4,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TShortIntHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TShortDoubleHashMap.TValueView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TCharLongHashMap.TCharLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteByteHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TObjectDoubleHashMap.TDoubleValueCollection.TObjectDoubleValueHashIterator,121,0,14,0,25,0,13,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.KeyView.TFloatHashIterator,19,0,0,0,6,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.TCharCharValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntCharHashMap.TIntCharKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TDoubleFloatValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TByteByteHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TByteLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TIntFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleCharHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TDoubleByteValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.new TDoubleFloatProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap.TValueView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,THashMap.MapBackedView,4,157,2,16,0,42,2,19,0,12
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.TFloatObjectHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TCharFloatHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortDoubleHashMap.TShortDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TByteDoubleHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TDoubleByteHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TObjectByteHashMap.TObjectByteHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TFloatShortHashMap.TFloatShortValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TDoubleDoubleHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TByteByteHashMap.TValueView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortIntHashMap.TShortIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TCharByteKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongIntHashMap.new TLongIntProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TLongByteHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TDoubleObjectHashMap.ValueView,63,0,10,0,12,0,9,0,4,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap.TFloatValueCollection.TObjectFloatValueHashIterator,121,0,14,0,25,0,13,0,6,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TValueView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap.KeyView.TIntHashIterator,0,19,0,0,0,6,0,2,0,2
trove-3.0.3,gnu.trove.map.hash,TFloatShortHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TCharCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortDoubleHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TFloatIntHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.TFloatFloatHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.TValueView,358,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongShortHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TLongObjectHashMap.MapBackedView,117,0,12,0,31,0,17,0,11,0
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.TDoubleDoubleValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleFloatHashMap.TKeyView,402,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TShortLongHashMap.TValueView,355,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,THashMap.EqProcedure,0,38,1,9,0,7,1,6,0,2
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.TKeyView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.new TIntLongProcedure() {...},0,41,0,2,0,8,0,3,0,2
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap.TValueView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap.ValueView.TIntObjectValueHashIterator,20,19,2,0,5,6,2,2,1,2
trove-3.0.3,gnu.trove.map.hash,TObjectIntHashMap.TObjectIntHashIterator,0,39,0,0,0,11,0,5,0,5
trove-3.0.3,gnu.trove.map.hash,TDoubleDoubleHashMap.new TDoubleDoubleProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap.new TByteShortProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.TValueView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TIntShortHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TFloatFloatHashMap.TKeyView.new TFloatProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortObjectHashMap.ValueView.new TShortObjectHashMap.ValueView.TShortObjectValueHashIterator() {...},15,0,0,0,2,0,2,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharObjectHashMap.ValueView,63,0,10,0,12,0,9,0,4,0
trove-3.0.3,gnu.trove.map.hash,TByteByteHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatObjectHashMap.ValueView.TFloatObjectValueHashIterator,39,0,2,0,11,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TCharFloatHashMap.TCharFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntObjectHashMap,10,827,5,95,1,197,5,81,0,36
trove-3.0.3,gnu.trove.map.hash,TCharDoubleHashMap.TCharDoubleKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TFloatCharHashMap,944,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap.TByteShortValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TObjectFloatHashMap.TObjectFloatHashIterator,39,0,0,0,11,0,5,0,5,0
trove-3.0.3,gnu.trove.map.hash,TCharShortHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TCharIntHashMap.TCharIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntLongHashMap.TValueView.new TLongProcedure() {...},0,31,0,2,0,7,0,3,0,2
trove-3.0.3,gnu.trove.map.hash,TByteShortHashMap.TByteShortKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.TValueView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharLongHashMap.TValueView.new TLongProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TByteIntKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TLongFloatHashMap,948,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap.TByteIntHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TCharIntHashMap,940,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TByteIntHashMap,940,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TCharByteHashMap.TKeyView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TIntIntHashMap.new TIntIntProcedure() {...},41,0,2,0,8,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteCharHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.TKeyView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCharLongHashMap.TCharLongKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TDoubleShortHashMap.TKeyView,401,0,64,0,102,0,59,0,27,0
trove-3.0.3,gnu.trove.map.hash,TShortByteHashMap,942,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TIntFloatHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortShortHashMap.TKeyView.new TShortProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TShortCharHashMap.TValueView,354,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TIntShortHashMap.TKeyView.new TIntProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TCustomHashMap.Entry,123,0,20,0,20,0,17,0,7,0
trove-3.0.3,gnu.trove.map.hash,TCharIntHashMap.TKeyView.new TCharProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TFloatShortHashMap.TValueView,357,0,56,0,93,0,53,0,25,0
trove-3.0.3,gnu.trove.map.hash,TFloatLongHashMap.TFloatLongValueHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TShortFloatHashMap.TShortFloatKeyHashIterator,53,0,2,0,13,0,4,0,3,0
trove-3.0.3,gnu.trove.map.hash,TLongLongHashMap.TLongLongHashIterator,73,0,2,0,18,0,7,0,6,0
trove-3.0.3,gnu.trove.map.hash,TIntDoubleHashMap,946,0,106,0,224,0,93,0,40,0
trove-3.0.3,gnu.trove.map.hash,TDoubleCharHashMap.TKeyView.new TDoubleProcedure() {...},31,0,2,0,7,0,3,0,2,0
trove-3.0.3,gnu.trove.map.hash,TByteLongHashMap.TKeyView.new TByteProcedure() {...},31,0,2,0,7,0,3,0,2,0
